Semana;Tienda;Tipo mat;Grupo articulos;Sexo;Age Group;Entradas Tienda;Venta U;Venta Bruta $;Costo Neto $;Stock
W12;60-Gran Avenida;ZFOO;CV;Female;Grade School;2314;1;57990;25847;32
W12;60-Gran Avenida;ZFOO;CV;Male;Adult;2314;5;253950;116346;73
W12;60-Gran Avenida;ZFOO;CV;Male;Grade School;2314;1;48990;23619;11
W12;60-Gran Avenida;ZFOO;CV;Male;Pre School;2314;2;90980;40551;12
W12;60-Gran Avenida;ZFOO;LT;Male;Adult;2314;4;175960;74403;26
W12;60-Gran Avenida;ZFOO;LT;Male;Grade School;2314;4;131960;55801;18
W12;60-Gran Avenida;ZFOO;LT;Male;Pre School;2314;6;218250;93848;11
W12;60-Gran Avenida;ZFOO;NI;Female;Adult;2314;11;865890;409664;388
W12;60-Gran Avenida;ZFOO;NI;Female;Pre School;2314;-1;-42000;0;23
W12;60-Gran Avenida;ZFOO;NI;Female;Toddler;2314;2;79980;39884;103
W12;60-Gran Avenida;ZFOO;NI;Male;Adult;2314;14;1103210;503774;467
W12;60-Gran Avenida;ZFOO;NI;Male;Grade School;2314;11;597910;282613;203
W12;60-Gran Avenida;ZFOO;NI;Male;Pre School;2314;12;566880;256012;106
W12;60-Gran Avenida;ZFOO;NI;Male;Pre School + Grade School;2314;4;179960;83480;12
W12;60-Gran Avenida;ZFOO;NI;Male;Toddler;2314;6;227200;110378;97
W12;60-Gran Avenida;ZFOO;PM;Female;Adult;2314;5;224960;113983;110
W12;60-Gran Avenida;ZFOO;PM;Female;Grade School;2314;1;42990;19585;7
W12;60-Gran Avenida;ZFOO;PM;Female;Pre School;2314;3;110970;50553;17
W12;60-Gran Avenida;ZFOO;PM;Female;Toddler;2314;3;92970;41899;39
W12;60-Gran Avenida;ZFOO;PM;Male;Adult;2314;10;459410;209439;311
W12;60-Gran Avenida;ZFOO;PM;Male;Grade School;2314;2;85980;39170;51
W12;60-Gran Avenida;ZFOO;PM;Male;Pre School;2314;5;184950;81978;72
W12;60-Gran Avenida;ZFOO;PM;Male;Toddler;2314;2;73980;33702;64
W12;60-Gran Avenida;ZFOO;PM;Unisex;Adult;2314;1;76000;36440;
W12;60-Gran Avenida;ZFOO;PM;Unisex;Grade School;2314;1;52250;20105;9
W12;60-Gran Avenida;ZFOO;PM;Unisex;Pre School;2314;2;77980;31880;18
W12;60-Gran Avenida;ZFOO;QS;Male;Adult;2314;2;89980;36905;79
W12;60-Gran Avenida;ZFOO;QS;Male;Grade School;2314;1;34990;14701;37
W12;60-Gran Avenida;ZFOO;RB;Female;Adult;2314;5;225960;105857;58
W12;60-Gran Avenida;ZFOO;RB;Male;Adult;2314;9;450780;219748;163
W12;60-Gran Avenida;ZFOO;SC;Female;Adult;2314;2;109980;41030;16
W12;60-Gran Avenida;ZFOO;SC;Male;Adult;2314;2;109980;43553;50
W12;60-Gran Avenida;ZFOO;SK;Female;Adult;2314;29;1208080;549583;266
W12;60-Gran Avenida;ZFOO;SK;Male;Adult;2314;15;654850;300999;137
W12;60-Gran Avenida;ZFOO;SK;Male;Grade School;2314;4;139960;60923;20
W12;60-Gran Avenida;ZFOO;SK;Male;Pre School;2314;1;29990;12906;12
W12;60-Gran Avenida;ZFOO;SK;Male;Pre School + Grade School;2314;2;67980;27584;48
W12;60-Gran Avenida;ZFOO;SPA;Female;Adult;2314;2;79980;34658;62
W12;60-Gran Avenida;ZFOO;SPA;Male;Adult;2314;1;42990;18629;3
W12;60-Gran Avenida;ZFOO;UA;Female;Adult;2314;1;42990;20540;11
W12;60-Gran Avenida;ZFOO;UA;Male;Grade School;2314;1;59990;27996;21
W12;60-Gran Avenida;ZFOO;UM;Male;Adult;2314;9;314910;129561;29
W12;60-Gran Avenida;ZFOO;VN;Female;Adult;2314;3;242970;102254;28
W12;60-Gran Avenida;ZFOO;VN;Female;Grade School;2314;2;109980;47134;10
W12;60-Gran Avenida;ZFOO;VN;Male;Adult;2314;4;249960;103911;88
W12;60-Gran Avenida;ZFOO;VN;Male;Pre School + Grade School;2314;1;49990;21210;3
W12;61-Chiloe;ZAPP;AD;Male;Adult;2960;2;104980;52947;
W12;61-Chiloe;ZEQU;AD;Male;Adult;2960;46;693640;342042;
W12;61-Chiloe;ZEQU;AD;Male;Pre School;2960;1;17990;9078;
W12;61-Chiloe;ZEQU;AD;Unisex;Adult;2960;23;225460;115001;
W12;61-Chiloe;ZEQU;KE;Male;Adult;2960;2;39980;16940;
W12;61-Chiloe;ZEQU;MN;Male;Adult;2960;5;148460;54150;
W12;61-Chiloe;ZEQU;NI;Male;Adult;2960;18;364680;173606;
W12;61-Chiloe;ZEQU;NI;Unisex;Adult;2960;6;170750;79296;
W12;61-Chiloe;ZEQU;PM;Male;Adult;2960;15;185510;78748;
W12;61-Chiloe;ZEQU;PM;Male;Pre School;2960;4;23960;10916;
W12;61-Chiloe;ZEQU;PM;Unisex;;2960;3;59500;9107;
W12;61-Chiloe;ZEQU;PM;Unisex;Adult;2960;7;62930;25098;
W12;61-Chiloe;ZEQU;SK;Female;Adult;2960;12;139130;48871;
W12;61-Chiloe;ZEQU;UM;Male;Adult;2960;3;53970;19274;
W12;61-Chiloe;ZFOO;AD;;;2960;2;89980;45390;
W12;61-Chiloe;ZFOO;AD;Female;Adult;2960;6;378760;199736;
W12;61-Chiloe;ZFOO;AD;Female;Pre School + Grade School;2960;4;184960;94296;
W12;61-Chiloe;ZFOO;AD;Female;Toddler;2960;3;104970;52945;
W12;61-Chiloe;ZFOO;AD;Male;Adult;2960;38;2457410;1245527;
W12;61-Chiloe;ZFOO;AD;Male;Grade School;2960;10;467210;226913;
W12;61-Chiloe;ZFOO;AD;Male;Pre School;2960;4;171980;87738;
W12;61-Chiloe;ZFOO;AD;Male;Pre School + Grade School;2960;7;297650;148441;
W12;61-Chiloe;ZFOO;AD;Male;Toddler;2960;2;67980;34134;
W12;61-Chiloe;ZFOO;CV;Female;Grade School;2960;1;59990;26738;
W12;61-Chiloe;ZFOO;CV;Male;Adult;2960;6;360440;166390;
W12;61-Chiloe;ZFOO;CV;Male;Pre School + Grade School;2960;1;43400;20053;
W12;61-Chiloe;ZFOO;CV;Male;Toddler;2960;1;36990;16487;
W12;61-Chiloe;ZFOO;LT;Female;Adult;2960;1;44990;16909;
W12;61-Chiloe;ZFOO;LT;Female;Grade School;2960;3;92970;39313;
W12;61-Chiloe;ZFOO;LT;Male;Adult;2960;4;159960;67639;
W12;61-Chiloe;ZFOO;LT;Male;Grade School;2960;2;72140;31284;
W12;61-Chiloe;ZFOO;LT;Male;Pre School;2960;5;177320;75247;
W12;61-Chiloe;ZFOO;NI;Female;Adult;2960;5;386710;194039;
W12;61-Chiloe;ZFOO;NI;Female;Toddler;2960;3;115130;56735;
W12;61-Chiloe;ZFOO;NI;Male;Adult;2960;19;1540930;721214;
W12;61-Chiloe;ZFOO;NI;Male;Grade School;2960;13;722250;342291;
W12;61-Chiloe;ZFOO;NI;Male;Pre School;2960;5;222870;104542;
W12;61-Chiloe;ZFOO;NI;Male;Toddler;2960;5;185950;79134;
W12;61-Chiloe;ZFOO;PM;Female;Adult;2960;13;690850;339334;
W12;61-Chiloe;ZFOO;PM;Female;Grade School;2960;-1;-40850;-19585;
W12;61-Chiloe;ZFOO;PM;Female;Pre School;2960;3;107780;48471;
W12;61-Chiloe;ZFOO;PM;Male;Adult;2960;11;523890;239646;
W12;61-Chiloe;ZFOO;PM;Male;Grade School;2960;5;260950;118650;
W12;61-Chiloe;ZFOO;PM;Male;Pre School;2960;5;182760;94733;
W12;61-Chiloe;ZFOO;PM;Male;Toddler;2960;2;71980;32791;
W12;61-Chiloe;ZFOO;PM;Unisex;Pre School;2960;3;98970;44593;
W12;61-Chiloe;ZFOO;QS;Male;Adult;2960;3;129970;52313;
W12;61-Chiloe;ZFOO;RB;Female;Adult;2960;2;89980;39454;
W12;61-Chiloe;ZFOO;RB;Male;Adult;2960;6;303450;149208;
W12;61-Chiloe;ZFOO;SC;Female;Adult;2960;2;109980;43466;
W12;61-Chiloe;ZFOO;SC;Male;Adult;2960;1;69990;26841;
W12;61-Chiloe;ZFOO;SK;Female;Adult;2960;13;533740;245586;
W12;61-Chiloe;ZFOO;SK;Female;Pre School;2960;1;26600;15231;
W12;61-Chiloe;ZFOO;SK;Male;Adult;2960;8;370540;172391;
W12;61-Chiloe;ZFOO;SK;Male;Pre School + Grade School;2960;3;104970;43257;
W12;61-Chiloe;ZFOO;SPA;Female;Adult;2960;1;49990;18629;
W12;61-Chiloe;ZFOO;UA;Female;Adult;2960;1;42990;20540;
W12;61-Chiloe;ZFOO;UA;Male;Adult;2960;2;77990;37324;
W12;61-Chiloe;ZFOO;UM;Male;Adult;2960;6;208050;86377;
W12;61-Chiloe;ZFOO;UM;Male;Grade School;2960;3;98970;40720;
W12;61-Chiloe;ZFOO;VN;Male;Adult;2960;5;346450;149025;
W12;65-Belsport Costanera;ZAPP;AD;Female;Adult;7103;1;47500;25214;7
W12;65-Belsport Costanera;ZAPP;AD;Male;Adult;7103;4;234960;118504;133
W12;65-Belsport Costanera;ZAPP;NBA;Male;Grade School;7103;2;55980;20354;11
W12;65-Belsport Costanera;ZAPP;NI;Female;Adult;7103;4;134090;62607;84
W12;65-Belsport Costanera;ZAPP;NI;Male;Adult;7103;11;354610;167878;205
W12;65-Belsport Costanera;ZAPP;NI;Male;Grade School;7103;-1;-8495;-7882;31
W12;65-Belsport Costanera;ZAPP;PM;Female;Adult;7103;1;17100;8196;26
W12;65-Belsport Costanera;ZAPP;PM;Male;Adult;7103;7;140040;64205;131
W12;65-Belsport Costanera;ZAPP;QS;Male;Adult;7103;1;16990;9238;10
W12;65-Belsport Costanera;ZEQU;AD;Male;Adult;7103;32;639450;320800;374
W12;65-Belsport Costanera;ZEQU;AD;Unisex;Adult;7103;22;223350;116526;233
W12;65-Belsport Costanera;ZEQU;CR;Unisex;Full Family;7103;1;17990;8617;45
W12;65-Belsport Costanera;ZEQU;KE;Unisex;Adult;7103;1;19990;8470;35
W12;65-Belsport Costanera;ZEQU;MN;Male;Adult;7103;8;239920;86637;73
W12;65-Belsport Costanera;ZEQU;NI;Male;Adult;7103;84;1460945;704985;533
W12;65-Belsport Costanera;ZEQU;NI;Unisex;Adult;7103;8;250740;118717;126
W12;65-Belsport Costanera;ZEQU;PM;;;7103;3;50970;23220;
W12;65-Belsport Costanera;ZEQU;PM;Male;Adult;7103;34;469680;208509;214
W12;65-Belsport Costanera;ZEQU;PM;Unisex;;7103;1;14990;6829;
W12;65-Belsport Costanera;ZEQU;PM;Unisex;Adult;7103;12;102880;41315;114
W12;65-Belsport Costanera;ZEQU;PSG;Male;Adult;7103;1;19990;7420;23
W12;65-Belsport Costanera;ZEQU;SK;Female;Adult;7103;15;165850;55495;466
W12;65-Belsport Costanera;ZEQU;UA;Unisex;Adult;7103;3;44970;20750;21
W12;65-Belsport Costanera;ZEQU;UM;Male;Adult;7103;2;35980;12849;30
W12;65-Belsport Costanera;ZFOO;AD;;;7103;4;182470;93298;
W12;65-Belsport Costanera;ZFOO;AD;Female;Adult;7103;13;784510;397834;322
W12;65-Belsport Costanera;ZFOO;AD;Female;Pre School + Grade School;7103;7;344950;176498;54
W12;65-Belsport Costanera;ZFOO;AD;Female;Toddler;7103;4;163960;82697;42
W12;65-Belsport Costanera;ZFOO;AD;Male;Adult;7103;40;2597630;1320148;751
W12;65-Belsport Costanera;ZFOO;AD;Male;Grade School;7103;6;288440;141189;63
W12;65-Belsport Costanera;ZFOO;AD;Male;Pre School;7103;3;134970;67571;51
W12;65-Belsport Costanera;ZFOO;AD;Male;Pre School + Grade School;7103;13;599750;299508;209
W12;65-Belsport Costanera;ZFOO;AD;Male;Toddler;7103;7;228290;118513;118
W12;65-Belsport Costanera;ZFOO;CV;Female;Grade School;7103;1;55100;25847;59
W12;65-Belsport Costanera;ZFOO;CV;Male;Adult;7103;4;211960;101159;144
W12;65-Belsport Costanera;ZFOO;CV;Male;Pre School;7103;1;43990;19607;17
W12;65-Belsport Costanera;ZFOO;CV;Male;Pre School + Grade School;7103;1;39990;17824;10
W12;65-Belsport Costanera;ZFOO;LT;Female;Grade School;7103;2;57980;24518;7
W12;65-Belsport Costanera;ZFOO;LT;Male;Adult;7103;7;277940;118368;45
W12;65-Belsport Costanera;ZFOO;LT;Male;Grade School;7103;7;257090;109491;21
W12;65-Belsport Costanera;ZFOO;LT;Male;Pre School;7103;3;112810;46924;33
W12;65-Belsport Costanera;ZFOO;NI;Female;Adult;7103;23;1796270;865980;338
W12;65-Belsport Costanera;ZFOO;NI;Female;Pre School;7103;0;0;4042;40
W12;65-Belsport Costanera;ZFOO;NI;Female;Toddler;7103;4;150960;71419;117
W12;65-Belsport Costanera;ZFOO;NI;Male;Adult;7103;29;2146190;1022645;649
W12;65-Belsport Costanera;ZFOO;NI;Male;Grade School;7103;21;1218690;572342;178
W12;65-Belsport Costanera;ZFOO;NI;Male;Pre School;7103;8;357680;172065;180
W12;65-Belsport Costanera;ZFOO;NI;Male;Toddler;7103;3;113970;52405;156
W12;65-Belsport Costanera;ZFOO;PM;Female;Adult;7103;20;1017880;496318;160
W12;65-Belsport Costanera;ZFOO;PM;Female;Pre School;7103;7;246950;113554;51
W12;65-Belsport Costanera;ZFOO;PM;Female;Toddler;7103;4;112470;54652;49
W12;65-Belsport Costanera;ZFOO;PM;Male;Adult;7103;30;1552640;756705;380
W12;65-Belsport Costanera;ZFOO;PM;Male;Grade School;7103;4;173960;79250;33
W12;65-Belsport Costanera;ZFOO;PM;Male;Pre School;7103;8;286140;129343;152
W12;65-Belsport Costanera;ZFOO;PM;Male;Toddler;7103;2;65490;29355;82
W12;65-Belsport Costanera;ZFOO;PM;Unisex;Pre School;7103;4;131960;60116;48
W12;65-Belsport Costanera;ZFOO;QS;Male;Adult;7103;3;119970;49072;84
W12;65-Belsport Costanera;ZFOO;RB;Female;Adult;7103;7;301450;143080;63
W12;65-Belsport Costanera;ZFOO;RB;Male;Adult;7103;4;227470;104256;195
W12;65-Belsport Costanera;ZFOO;SC;Male;Adult;7103;1;41250;18970;27
W12;65-Belsport Costanera;ZFOO;SK;Female;Adult;7103;17;717170;332417;354
W12;65-Belsport Costanera;ZFOO;SK;Female;Pre School;7103;0;4897;0;9
W12;65-Belsport Costanera;ZFOO;SK;Female;Pre School + Grade School;7103;1;36990;16144;6
W12;65-Belsport Costanera;ZFOO;SK;Male;Adult;7103;12;495160;235679;171
W12;65-Belsport Costanera;ZFOO;SK;Male;Grade School;7103;6;208200;91385;18
W12;65-Belsport Costanera;ZFOO;SK;Male;Pre School;7103;1;29990;12906;13
W12;65-Belsport Costanera;ZFOO;SK;Male;Pre School + Grade School;7103;3;102970;41608;43
W12;65-Belsport Costanera;ZFOO;SPA;Male;Adult;7103;1;40850;18628;51
W12;65-Belsport Costanera;ZFOO;UA;Male;Adult;7103;2;79980;42990;54
W12;65-Belsport Costanera;ZFOO;UA;Male;Grade School;7103;1;59990;27996;25
W12;65-Belsport Costanera;ZFOO;UM;Male;Adult;7103;17;620820;264371;40
W12;65-Belsport Costanera;ZFOO;UM;Male;Grade School;7103;5;164950;67863;17
W12;65-Belsport Costanera;ZFOO;VN;Female;Adult;7103;1;74990;32138;28
W12;65-Belsport Costanera;ZFOO;VN;Male;Adult;7103;8;506680;218321;99
W12;65-Belsport Costanera;ZFOO;VN;Male;Toddler;7103;1;44990;19282;11
W12;68-Belsport Vivo San Fernando;ZAPP;AD;Male;Adult;3100;1;61750;32778;6
W12;68-Belsport Vivo San Fernando;ZEQU;AD;Male;Adult;3100;29;555470;280519;258
W12;68-Belsport Vivo San Fernando;ZEQU;AD;Unisex;Adult;3100;14;141860;72853;430
W12;68-Belsport Vivo San Fernando;ZEQU;MN;Male;Adult;3100;2;58980;21299;39
W12;68-Belsport Vivo San Fernando;ZEQU;NI;Male;Adult;3100;28;509830;261862;711
W12;68-Belsport Vivo San Fernando;ZEQU;NI;Unisex;Adult;3100;3;80970;37560;120
W12;68-Belsport Vivo San Fernando;ZEQU;PM;Male;Adult;3100;18;196820;81964;181
W12;68-Belsport Vivo San Fernando;ZEQU;PM;Unisex;Adult;3100;5;39950;15925;95
W12;68-Belsport Vivo San Fernando;ZEQU;UM;Male;Adult;3100;7;125930;44973;3
W12;68-Belsport Vivo San Fernando;ZFOO;AD;;;3100;3;134970;68085;
W12;68-Belsport Vivo San Fernando;ZFOO;AD;Female;Adult;3100;2;132980;67070;181
W12;68-Belsport Vivo San Fernando;ZFOO;AD;Female;Grade School;3100;1;54990;27733;44
W12;68-Belsport Vivo San Fernando;ZFOO;AD;Female;Pre School + Grade School;3100;3;149970;75639;19
W12;68-Belsport Vivo San Fernando;ZFOO;AD;Female;Toddler;3100;3;128970;65051;30
W12;68-Belsport Vivo San Fernando;ZFOO;AD;Male;Adult;3100;36;2318960;1176903;520
W12;68-Belsport Vivo San Fernando;ZFOO;AD;Male;Grade School;3100;6;299940;151282;20
W12;68-Belsport Vivo San Fernando;ZFOO;AD;Male;Pre School;3100;2;79980;40335;63
W12;68-Belsport Vivo San Fernando;ZFOO;AD;Male;Pre School + Grade School;3100;12;521880;252794;152
W12;68-Belsport Vivo San Fernando;ZFOO;AD;Male;Toddler;3100;1;32990;16643;65
W12;68-Belsport Vivo San Fernando;ZFOO;CV;Male;Adult;3100;2;129740;59271;155
W12;68-Belsport Vivo San Fernando;ZFOO;CV;Male;Toddler;3100;1;36990;16487;12
W12;68-Belsport Vivo San Fernando;ZFOO;LT;Female;Grade School;3100;1;28990;12259;11
W12;68-Belsport Vivo San Fernando;ZFOO;LT;Male;Adult;3100;8;311920;131896;42
W12;68-Belsport Vivo San Fernando;ZFOO;LT;Male;Grade School;3100;2;73980;31283;9
W12;68-Belsport Vivo San Fernando;ZFOO;LT;Male;Pre School;3100;4;147960;62565;32
W12;68-Belsport Vivo San Fernando;ZFOO;NI;Female;Adult;3100;5;316970;159093;159
W12;68-Belsport Vivo San Fernando;ZFOO;NI;Female;Toddler;3100;5;184950;85796;86
W12;68-Belsport Vivo San Fernando;ZFOO;NI;Male;Adult;3100;14;997480;471940;386
W12;68-Belsport Vivo San Fernando;ZFOO;NI;Male;Grade School;3100;18;1042820;483754;114
W12;68-Belsport Vivo San Fernando;ZFOO;NI;Male;Pre School;3100;9;389910;168946;58
W12;68-Belsport Vivo San Fernando;ZFOO;NI;Male;Toddler;3100;2;78980;36637;94
W12;68-Belsport Vivo San Fernando;ZFOO;PM;Female;Adult;3100;2;80990;47825;101
W12;68-Belsport Vivo San Fernando;ZFOO;PM;Female;Pre School;3100;4;138960;65127;22
W12;68-Belsport Vivo San Fernando;ZFOO;PM;Female;Toddler;3100;1;24990;11385;20
W12;68-Belsport Vivo San Fernando;ZFOO;PM;Male;Adult;3100;23;1158810;581650;169
W12;68-Belsport Vivo San Fernando;ZFOO;PM;Male;Grade School;3100;4;185960;80162;37
W12;68-Belsport Vivo San Fernando;ZFOO;PM;Male;Pre School;3100;7;271190;121712;86
W12;68-Belsport Vivo San Fernando;ZFOO;PM;Male;Toddler;3100;3;103970;44176;48
W12;68-Belsport Vivo San Fernando;ZFOO;PM;Unisex;Grade School;3100;1;54990;23532;5
W12;68-Belsport Vivo San Fernando;ZFOO;PM;Unisex;Pre School;3100;7;230930;105203;19
W12;68-Belsport Vivo San Fernando;ZFOO;RB;Female;Adult;3100;3;142730;65552;48
W12;68-Belsport Vivo San Fernando;ZFOO;RB;Male;Adult;3100;5;234950;113413;168
W12;68-Belsport Vivo San Fernando;ZFOO;SC;Female;Adult;3100;-1;-54990;-20515;29
W12;68-Belsport Vivo San Fernando;ZFOO;SC;Male;Adult;3100;2;114980;43291;57
W12;68-Belsport Vivo San Fernando;ZFOO;SK;Female;Adult;3100;8;345040;160346;180
W12;68-Belsport Vivo San Fernando;ZFOO;SK;Male;Adult;3100;11;502150;232774;94
W12;68-Belsport Vivo San Fernando;ZFOO;SK;Male;Grade School;3100;3;104970;45693;21
W12;68-Belsport Vivo San Fernando;ZFOO;SK;Male;Pre School + Grade School;3100;6;206200;89057;14
W12;68-Belsport Vivo San Fernando;ZFOO;SPA;Male;Adult;3100;1;39990;18628;90
W12;68-Belsport Vivo San Fernando;ZFOO;UA;Female;Adult;3100;1;42990;20540;9
W12;68-Belsport Vivo San Fernando;ZFOO;UA;Male;Adult;3100;2;86980;39084;20
W12;68-Belsport Vivo San Fernando;ZFOO;UM;Male;Adult;3100;8;287930;114651;34
W12;68-Belsport Vivo San Fernando;ZFOO;UM;Male;Grade School;3100;2;65980;27145;7
W12;68-Belsport Vivo San Fernando;ZFOO;UM;Male;Pre School;3100;0;0;0;20
W12;68-Belsport Vivo San Fernando;ZFOO;VN;Female;Grade School;3100;2;109980;47134;1
W12;68-Belsport Vivo San Fernando;ZFOO;VN;Male;Adult;3100;5;319950;136109;64
W12;68-Belsport Vivo San Fernando;ZFOO;VN;Male;Pre School + Grade School;3100;1;47500;21210;1
W12;78-Belsport Los Dominicos;ZAPP;AD;Male;Adult;2127;-2;-62980;-20167;120
W12;78-Belsport Los Dominicos;ZAPP;CV;Female;Adult;2127;1;18990;8898;30
W12;78-Belsport Los Dominicos;ZAPP;CV;Male;Adult;2127;1;34990;16395;58
W12;78-Belsport Los Dominicos;ZAPP;NI;;Adult;2127;1;22990;10665;
W12;78-Belsport Los Dominicos;ZAPP;NI;Female;Pre School + Grade School;2127;0;0;1;40
W12;78-Belsport Los Dominicos;ZAPP;NI;Male;Adult;2127;3;106970;50085;280
W12;78-Belsport Los Dominicos;ZAPP;PM;Male;Adult;2127;0;17000;13663;187
W12;78-Belsport Los Dominicos;ZAPP;UA;Male;Adult;2127;2;53980;25790;64
W12;78-Belsport Los Dominicos;ZEQU;AD;Male;Adult;2127;11;213890;107905;432
W12;78-Belsport Los Dominicos;ZEQU;MN;Male;Adult;2127;1;28990;10468;20
W12;78-Belsport Los Dominicos;ZEQU;NI;Male;Adult;2127;17;321700;161207;1024
W12;78-Belsport Los Dominicos;ZEQU;NI;Unisex;Adult;2127;5;100950;45630;122
W12;78-Belsport Los Dominicos;ZEQU;NP;Male;Pre School;2127;3;22970;10424;27
W12;78-Belsport Los Dominicos;ZEQU;NP;Male;Toddler;2127;1;12990;5098;3
W12;78-Belsport Los Dominicos;ZEQU;PM;Male;Adult;2127;3;23970;9555;354
W12;78-Belsport Los Dominicos;ZEQU;PM;Male;Pre School;2127;1;5990;2729;26
W12;78-Belsport Los Dominicos;ZEQU;PM;Unisex;Adult;2127;2;15980;6369;64
W12;78-Belsport Los Dominicos;ZEQU;SK;Female;Adult;2127;6;67940;22772;184
W12;78-Belsport Los Dominicos;ZEQU;UM;Male;Adult;2127;1;17990;6424;27
W12;78-Belsport Los Dominicos;ZFOO;AD;Female;Grade School;2127;2;99980;50427;32
W12;78-Belsport Los Dominicos;ZFOO;AD;Female;Pre School + Grade School;2127;1;49990;25213;12
W12;78-Belsport Los Dominicos;ZFOO;AD;Male;Adult;2127;10;580910;303067;433
W12;78-Belsport Los Dominicos;ZFOO;AD;Male;Pre School;2127;-1;-42990;-21680;25
W12;78-Belsport Los Dominicos;ZFOO;AD;Male;Pre School + Grade School;2127;6;244940;123529;103
W12;78-Belsport Los Dominicos;ZFOO;AD;Male;Toddler;2127;0;0;16643;75
W12;78-Belsport Los Dominicos;ZFOO;CV;Female;Adult;2127;1;62990;28075;23
W12;78-Belsport Los Dominicos;ZFOO;CV;Male;Adult;2127;-1;-54990;-23025;153
W12;78-Belsport Los Dominicos;ZFOO;LT;Female;Grade School;2127;1;36990;15641;31
W12;78-Belsport Los Dominicos;ZFOO;LT;Male;Adult;2127;6;239940;101456;69
W12;78-Belsport Los Dominicos;ZFOO;LT;Male;Grade School;2127;2;73980;31284;16
W12;78-Belsport Los Dominicos;ZFOO;LT;Male;Pre School;2127;6;221940;93850;25
W12;78-Belsport Los Dominicos;ZFOO;NI;Female;Adult;2127;6;427940;210115;368
W12;78-Belsport Los Dominicos;ZFOO;NI;Female;Toddler;2127;3;116970;57044;98
W12;78-Belsport Los Dominicos;ZFOO;NI;Male;Adult;2127;19;1530810;722917;598
W12;78-Belsport Los Dominicos;ZFOO;NI;Male;Grade School;2127;17;949844;440300;174
W12;78-Belsport Los Dominicos;ZFOO;NI;Male;Pre School;2127;2;102980;47771;124
W12;78-Belsport Los Dominicos;ZFOO;NI;Male;Pre School + Grade School;2127;1;49997;-1;2
W12;78-Belsport Los Dominicos;ZFOO;NI;Male;Toddler;2127;1;34990;16232;147
W12;78-Belsport Los Dominicos;ZFOO;PM;Female;Adult;2127;5;264950;118309;85
W12;78-Belsport Los Dominicos;ZFOO;PM;Male;Adult;2127;3;136980;74243;244
W12;78-Belsport Los Dominicos;ZFOO;PM;Male;Grade School;2127;1;46750;20496;22
W12;78-Belsport Los Dominicos;ZFOO;PM;Male;Pre School;2127;1;36990;15029;33
W12;78-Belsport Los Dominicos;ZFOO;PM;Male;Toddler;2127;1;29990;12448;43
W12;78-Belsport Los Dominicos;ZFOO;QS;Male;Adult;2127;1;39990;15868;63
W12;78-Belsport Los Dominicos;ZFOO;RB;Female;Adult;2127;0;0;762;55
W12;78-Belsport Los Dominicos;ZFOO;RB;Male;Adult;2127;2;102980;50925;221
W12;78-Belsport Los Dominicos;ZFOO;SC;Male;Adult;2127;2;109980;37940;95
W12;78-Belsport Los Dominicos;ZFOO;SK;Female;Adult;2127;4;183960;84868;173
W12;78-Belsport Los Dominicos;ZFOO;SK;Female;Pre School;2127;2;69980;30419;31
W12;78-Belsport Los Dominicos;ZFOO;SK;Male;Adult;2127;2;82980;38263;110
W12;78-Belsport Los Dominicos;ZFOO;SK;Male;Grade School;2127;5;174950;76151;7
W12;78-Belsport Los Dominicos;ZFOO;SK;Male;Pre School;2127;1;37990;17513;8
W12;78-Belsport Los Dominicos;ZFOO;SPA;Female;Adult;2127;1;39990;14853;84
W12;78-Belsport Los Dominicos;ZFOO;UA;Female;Adult;2127;1;35250;20885;45
W12;78-Belsport Los Dominicos;ZFOO;UA;Male;Adult;2127;2;86980;43946;28
W12;78-Belsport Los Dominicos;ZFOO;UM;Male;Adult;2127;3;109970;42929;31
W12;78-Belsport Los Dominicos;ZFOO;UM;Male;Pre School;2127;2;64740;25705;10
W12;78-Belsport Los Dominicos;ZFOO;VN;Female;Grade School;2127;1;54990;23567;28
W12;78-Belsport Los Dominicos;ZFOO;VN;Male;Adult;2127;5;298710;134672;91
W12;78-Belsport Los Dominicos;ZFOO;VN;Male;Pre School + Grade School;2127;2;99980;42227;19
W12;78-Belsport Los Dominicos;ZFOO;VN;Unisex;Adult;2127;-1;-42000;0;1
W12;85-Belsport Parque Arauco;ZAPP;AD;Male;Adult;4877;1;39990;20168;250
W12;85-Belsport Parque Arauco;ZAPP;NBA;Male;Grade School;4877;2;25740;9129;33
W12;85-Belsport Parque Arauco;ZAPP;NI;Female;Grade School;4877;1;19990;9274;74
W12;85-Belsport Parque Arauco;ZAPP;NI;Male;Adult;4877;3;92970;43128;285
W12;85-Belsport Parque Arauco;ZAPP;NI;Male;Grade School;4877;1;19990;9274;144
W12;85-Belsport Parque Arauco;ZAPP;NP;Male;Pre School;4877;1;14990;6954;24
W12;85-Belsport Parque Arauco;ZEQU;AD;Male;Adult;4877;14;279860;139866;460
W12;85-Belsport Parque Arauco;ZEQU;AD;Unisex;Adult;4877;6;72940;39274;648
W12;85-Belsport Parque Arauco;ZEQU;MN;Male;Adult;4877;3;89970;32488;78
W12;85-Belsport Parque Arauco;ZEQU;MO;Male;Adult;4877;1;26990;11139;9
W12;85-Belsport Parque Arauco;ZEQU;NI;Male;Adult;4877;65;1091360;527492;627
